region,glu_name,region_id,metric_id,landclass,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
China,AmurR,11,43,OtherGrain_RFD,3.1033,3.44586,2.96865,2.70487,2.67317,2.39222,2.17648,1.751777,1.652524,1.619919,1.648341,1.721573,1.661314,1.604482,1.455768,1.527917,1.530857,1.503494,1.475613
China,AmurR,11,43,PalmFruit_IRR,0.0085984,0.00801972,0.00745818,0.00707624,0.00654056,0.00552014,0.00469123,0.00401226,0.00334385,0.00333858,0.0033301,0.00321451,0.00317559,0.0031161,0.00314453,0.00312563,0.00309507,0.00314844,0.00343013
China,AmurR,11,43,PalmFruit_RFD,0.1096244,0.1063132,0.1022877,0.1002769,0.0956152,0.0817077,0.0702759,0.0607676,0.0511552,0.0510756,0.0509455,0.0491526,0.0485483,0.0476237,0.0480696,0.0477783,0.0473011,0.0481253,0.0525052
China,AmurR,11,43,Pasture,27.7606,22.6925,18.2376,15.0611,12.7034,11.1301,9.94274,9.03728,8.26662,7.64858,7.07379,6.53438,6.04303,5.58924,5.1798,4.70236,4.26842,3.85005,3.4363
China,AmurR,11,43,Rice_IRR,8.5935,8.46936,7.88941,7.3055,6.90032,6.60839,6.16899,5.59013,5.1091,4.85611,4.89698,4.62943,4.56906,4.22786,4.09871,3.87313,3.74038,3.55433,3.47281
China,AmurR,11,43,Rice_RFD,2.53842,2.49182,2.35865,2.20367,2.12441,2.01434,1.877716,1.70166,1.542582,1.466491,1.468947,1.391507,1.363964,1.259883,1.217911,1.158308,1.122549,1.065868,1.046491
China,AmurR,11,43,Root_Tuber_IRR,1.041824,1.07113,1.059479,1.01644,0.981245,0.925473,0.888207,0.829967,0.746111,0.732765,0.739123,0.720179,0.697684,0.662751,0.644884,0.634638,0.634689,0.633099,0.666147
China,AmurR,11,43,Root_Tuber_RFD,2.7156,3.02836,3.13584,3.11759,3.12813,2.98217,2.92381,2.76378,2.51831,2.46053,2.53289,2.41784,2.31441,2.17892,2.11219,2.05747,2.04296,2.05525,2.17983
China,AmurR,11,43,Shrubland,0.0947301,0.0960627,0.0967978,0.0978284,0.0971901,0.096657,0.0954417,0.0954004,0.0952036,0.094603,0.0941187,0.0940158,0.0943275,0.094789,0.0962268,0.0961214,0.0965738,0.0974134,0.0984287
China,AmurR,11,43,SugarCrop_IRR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,AmurR,11,43,SugarCrop_RFD,2.4526,1.824594,1.53713,1.294621,1.129156,1.033257,0.967051,0.856708,0.775163,0.781248,0.778164,0.77465,0.764957,0.762381,0.745828,0.719807,0.716323,0.735173,0.739444
China,AmurR,11,43,Tundra,0.38474,0.38474,0.38474,0.38474,0.38474,0.38474,0.38474,0.38474,0.38474,0.38474,0.38474,0.38474,0.38474,0.38474,0.38474,0.38474,0.38474,0.38474,0.38474
China,AmurR,11,43,UnmanagedForest,274.401,279.175,283.109,287.869,288.28,289.434,288.265,289.321,290.447,289.462,288.654,289.335,290.305,291.595,295.084,295.216,296.147,297.34,298.666
China,AmurR,11,43,UnmanagedPasture,270.281,275.039,278.298,281.71,281.252,280.715,278.559,278.819,278.691,277.632,276.805,276.79,277.655,278.83,282.091,282.049,283.191,285.156,287.489
China,AmurR,11,43,UrbanLand,2.71605,2.71605,2.71605,2.71605,2.71605,2.71605,2.71605,2.71605,2.71605,2.71605,2.71605,2.71605,2.71605,2.71605,2.71605,2.71605,2.71605,2.71605,2.71605
China,AmurR,11,43,Wheat_IRR,9.33802,8.36539,7.68419,6.71494,5.99022,5.63788,5.39897,5.1193,4.64317,4.72238,4.67612,4.52543,4.34797,4.18327,3.97819,3.93076,3.87361,3.73467,3.77456
China,AmurR,11,43,Wheat_RFD,0.0006944,0.000773857,0.000744295,0.000702211,0.000696499,0.000670501,0.000662363,0.00061324,0.000596237,0.000590061,0.000580394,0.000570982,0.000540607,0.000510897,0.000465982,0.000475468,0.000466101,0.000449574,0.000450903
China,AmurR,11,43,biomass_grass_IRR,0,0,0.0598907,0.1350634,0.261862,0.418803,0.582501,0.686376,0.796737,0.877033,0.945779,1.016896,1.046988,1.077061,1.065768,1.123747,1.138401,1.086432,1.01971
China,AmurR,11,43,biomass_grass_RFD,0,0,0.505121,1.12845,2.18418,3.52463,4.99526,5.62055,6.84625,7.35655,7.84505,8.6328,8.75922,8.86155,8.38307,9.13337,9.26481,8.82296,8.1895
China,AmurR,11,43,biomass_tree_IRR,0,0,0.226029,0.518475,1.013674,1.630038,2.16547,2.50549,2.92333,3.18604,3.41418,3.71329,3.84379,3.97389,3.98535,4.21858,4.28522,4.08792,3.82061
China,AmurR,11,43,biomass_tree_RFD,0,0,1.90631,4.33177,8.45487,13.71784,18.56747,20.51779,25.1155,26.7228,28.3197,31.5199,32.156,32.6961,31.3549,34.2897,34.8776,33.2009,30.6881
China,BoHai,11,66,Corn_IRR,14.43422,12.57902,12.08213,11.17857,10.45281,10.05057,9.67681,9.33835,8.79341,8.62747,8.55787,8.09031,7.97625,8.11478,7.8156,7.92106,7.84777,8.16862,8.629
China,BoHai,11,66,Corn_RFD,17.82576,16.15967,15.80264,14.97261,14.67033,14.19902,13.98621,13.93906,13.29869,13.00162,12.7416,12.1535,12.07007,12.45292,12.05029,12.30861,12.47157,12.92023,13.90119
China,BoHai,11,66,FiberCrop_IRR,0.28385,0.272788,0.261434,0.241145,0.229689,0.21591,0.206687,0.1874979,0.1733099,0.17367,0.1713461,0.1718543,0.1713018,0.16721,0.1635314,0.1632106,0.1573658,0.1511913,0.1439323
China,BoHai,11,66,FiberCrop_RFD,0.000618,0.000599157,0.000578369,0.000542843,0.000510497,0.000491689,0.000477494,0.000445516,0.00041662,0.000422512,0.000425688,0.000422248,0.000422662,0.000420685,0.000412935,0.00040215,0.000386024,0.000368574,0.000355134
China,BoHai,11,66,FodderGrass_IRR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,BoHai,11,66,FodderGrass_RFD,0.362488,0.286225,0.220554,0.1742031,0.1426418,0.1207929,0.1056525,0.0938809,0.0843602,0.0764764,0.0693979,0.0627045,0.0565113,0.0511235,0.045599,0.0406994,0.0358656,0.0312872,0.0269506
China,BoHai,11,66,Forest,13.8652,15.0077,15.9972,16.9322,17.74,18.5965,19.3413,19.9365,20.3894,20.6385,20.6835,20.8029,20.6531,20.3854,20.1668,19.7332,19.247,18.6104,17.7945
China,BoHai,11,66,Grassland,14.8061,15.2497,15.3615,15.5705,15.6829,15.745,15.7714,15.8365,16.0367,16.0158,15.9474,16.0779,16.0739,16.0686,16.1682,16.2256,16.3248,16.398,16.3815
China,BoHai,11,66,MiscCrop_IRR,8.91382,8.95489,8.90569,8.49209,8.08534,7.36844,6.73944,5.99671,5.26288,4.9964,4.79058,4.54857,4.4024,4.20817,4.06914,3.9744,3.85071,3.84483,4.01034
China,BoHai,11,66,MiscCrop_RFD,12.58232,12.28129,11.89751,11.20037,10.24062,9.22847,8.27522,7.33188,6.31868,6.07192,5.94387,5.58633,5.43061,5.29245,5.138,4.90453,4.73543,4.70264,4.96266
China,BoHai,11,66,OilCrop_IRR,2.74204,2.59764,2.55856,2.4157,2.29662,2.11616,2.03562,1.926667,1.712227,1.702994,1.752093,1.73421,1.739354,1.768509,1.745331,1.644383,1.62911,1.593683,1.644579
China,BoHai,11,66,OilCrop_RFD,3.53678,3.23461,3.05412,2.82604,2.60231,2.37187,2.22697,2.07094,1.812527,1.81685,1.864457,1.828909,1.841447,1.911292,1.878246,1.771134,1.754927,1.717457,1.771791
China,BoHai,11,66,OtherArableLand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,BoHai,11,66,OtherGrain_IRR,1.50168,1.426878,1.442958,1.453633,1.402618,1.238009,1.088717,0.923543,0.82429,0.811716,0.854441,0.817481,0.819282,0.81816,0.792276,0.805834,0.787781,0.797947,0.806363
China,BoHai,11,66,OtherGrain_RFD,3.34406,2.87958,2.60392,2.54452,2.25013,2.06419,1.841444,1.629679,1.574819,1.558608,1.716503,1.590035,1.618878,1.608305,1.554656,1.552803,1.498059,1.494562,1.544247
China,BoHai,11,66,PalmFruit_IRR,0.001852202,0.001812661,0.001702796,0.00164181,0.001542674,0.001313715,0.001132746,0.000968518,0.000819379,0.000829045,0.000846655,0.000836025,0.000855163,0.000850756,0.000867152,0.000884202,0.000875426,0.000889389,0.00097293
China,BoHai,11,66,PalmFruit_RFD,0.043379,0.0444262,0.0433867,0.0439109,0.0419334,0.0365833,0.0319963,0.0281125,0.0240443,0.0246171,0.0256667,0.0250718,0.0257644,0.0253522,0.0255971,0.0255706,0.0253113,0.0257198,0.028176
China,BoHai,11,66,Pasture,12.5013,10.3305,8.30206,6.86977,5.85238,5.16295,4.66076,4.25018,3.92799,3.64806,3.37671,3.1396,2.89617,2.66868,2.45682,2.23775,2.03297,1.82792,1.61816
China,BoHai,11,66,Rice_IRR,4.53502,4.27193,4.02132,3.72442,3.46616,3.31743,3.11862,2.8786,2.61649,2.47647,2.45936,2.31484,2.22938,2.06257,1.964407,1.824635,1.778576,1.672601,1.64405
China,BoHai,11,66,Rice_RFD,0.46366,0.437211,0.412985,0.389024,0.369598,0.346875,0.321717,0.294087,0.266119,0.250785,0.248238,0.232945,0.225721,0.210168,0.2002178,0.18669,0.1812864,0.1711507,0.169029
China,BoHai,11,66,RockIceDesert,0.11931,0.11931,0.11931,0.11931,0.11931,0.11931,0.11931,0.11931,0.11931,0.11931,0.11931,0.11931,0.11931,0.11931,0.11931,0.11931,0.11931,0.11931,0.11931
China,BoHai,11,66,Root_Tuber_IRR,0.979368,0.971057,0.963775,0.924024,0.889178,0.823868,0.782351,0.714647,0.638726,0.615199,0.604004,0.591946,0.585205,0.569871,0.564508,0.572185,0.570966,0.579818,0.604847
China,BoHai,11,66,Root_Tuber_RFD,0.53116,0.56624,0.5979,0.611891,0.605632,0.577884,0.559598,0.528349,0.479661,0.467271,0.468459,0.45382,0.450457,0.447147,0.444589,0.439792,0.436995,0.441257,0.466614
China,BoHai,11,66,Shrubland,4.04837,4.16966,4.20023,4.25738,4.28812,4.3051,4.31231,4.33012,4.38485,4.37914,4.36044,4.39611,4.39502,4.39356,4.42082,4.4365,4.46362,4.48364,4.47913
China,BoHai,11,66,SugarCrop_IRR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,BoHai,11,66,SugarCrop_RFD,0.445408,0.348067,0.296163,0.256129,0.222546,0.207584,0.1972506,0.1772627,0.1627375,0.1680843,0.1748143,0.1761757,0.1807772,0.1807342,0.1766635,0.1711045,0.1702684,0.1745751,0.1759689
China,BoHai,11,66,Tundra,0.0251,0.0251,0.0251,0.0251,0.0251,0.0251,0.0251,0.0251,0.0251,0.0251,0.0251,0.0251,0.0251,0.0251,0.0251,0.0251,0.0251,0.0251,0.0251
China,BoHai,11,66,UnmanagedForest,71.8729,74.2693,75.265,76.7296,77.8357,78.8079,79.5216,80.3322,81.6301,81.8255,81.7425,82.4818,82.5809,82.5605,83.0496,83.2406,83.5631,83.6403,83.1958
China,BoHai,11,66,UnmanagedPasture,121.715,125.209,126.686,128.496,129.57,130.216,130.577,131.127,132.424,132.419,132.134,132.99,133.068,133.132,133.798,134.221,134.879,135.386,135.379
China,BoHai,11,66,UrbanLand,2.3578,2.3578,2.3578,2.3578,2.3578,2.3578,2.3578,2.3578,2.3578,2.3578,2.3578,2.3578,2.3578,2.3578,2.3578,2.3578,2.3578,2.3578,2.3578
China,BoHai,11,66,Wheat_IRR,2.6064,2.3929,2.25183,1.986103,1.832598,1.701052,1.625808,1.469294,1.334286,1.304698,1.26259,1.218268,1.195991,1.170644,1.147747,1.191749,1.145872,1.13039,1.168594
China,BoHai,11,66,Wheat_RFD,3.20E-06,3.03E-06,2.79E-06,2.79E-06,2.43E-06,2.40E-06,2.25E-06,2.10E-06,2.26E-06,2.25E-06,2.45E-06,2.17E-06,2.20E-06,2.09E-06,2.03E-06,2.01E-06,1.83E-06,1.77E-06,1.84E-06
China,BoHai,11,66,biomass_grass_IRR,0,0,0.0417089,0.095389,0.1843632,0.290914,0.399604,0.487942,0.543025,0.597968,0.648826,0.672677,0.711433,0.742731,0.769145,0.798667,0.799971,0.784177,0.748488
China,BoHai,11,66,biomass_grass_RFD,0,0,0.1798477,0.41423,0.781472,1.259809,1.748898,2.19272,2.46716,2.752,3.05464,3.12944,3.32504,3.42961,3.51227,3.55211,3.54208,3.4502,3.35609
China,BoHai,11,66,biomass_tree_IRR,0,0,0.0922244,0.213579,0.420811,0.669944,0.890372,1.077476,1.219721,1.342519,1.452228,1.531235,1.624857,1.69136,1.764776,1.835103,1.84429,1.804034,1.693977
China,BoHai,11,66,biomass_tree_RFD,0,0,0.397619,0.927332,1.783483,2.90143,3.89713,4.84188,5.54127,6.17786,6.83549,7.12252,7.59285,7.80914,8.05835,8.16225,8.16679,7.93829,7.59575
China,ChinaCst,11,78,Corn_IRR,8.91258,8.01259,7.49647,6.9391,6.37825,5.98108,5.76987,5.38749,4.98748,4.98889,4.77014,4.70282,4.61178,4.57762,4.57868,4.47437,4.521,4.59054,4.75057
China,ChinaCst,11,78,Corn_RFD,4.44966,4.10933,3.8545,3.66699,3.37893,3.23351,3.25805,3.11935,2.91358,2.93027,2.8678,2.80491,2.69163,2.69679,2.75786,2.6747,2.68606,2.7396,2.88726
China,ChinaCst,11,78,FiberCrop_IRR,1.50022,1.400925,1.289913,1.220386,1.09033,1.046792,1.00225,0.926097,0.886191,0.874962,0.874183,0.871391,0.857934,0.815489,0.784599,0.737278,0.70101,0.659026,0.638973
China,ChinaCst,11,78,FiberCrop_RFD,2.65758,2.51075,2.2993,2.16483,1.907234,1.881365,1.845056,1.721176,1.697471,1.656295,1.637537,1.651666,1.614729,1.51426,1.449655,1.357234,1.28657,1.192459,1.143644
China,ChinaCst,11,78,FodderGrass_IRR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,ChinaCst,11,78,FodderGrass_RFD,0.6951,0.54741,0.418778,0.329488,0.267458,0.22533,0.19604,0.1730562,0.1553152,0.1401036,0.1268793,0.1147634,0.1031607,0.0924226,0.0823993,0.072932,0.0641332,0.0556162,0.0478453
China,ChinaCst,11,78,Forest,37.3645,40.0876,43.1453,45.2796,47.9966,49.8645,51.5994,53.2801,54.0233,54.9228,55.0967,55.062,54.9107,54.8307,54.294,53.7257,52.6965,51.5767,49.9286
China,ChinaCst,11,78,Grassland,1.73246,1.76867,1.79998,1.81025,1.8473,1.84044,1.83631,1.84974,1.85696,1.86565,1.8623,1.86479,1.87517,1.89749,1.91194,1.94172,1.96515,1.99892,2.02233
China,ChinaCst,11,78,MiscCrop_IRR,4.34434,4.08603,3.78385,3.58191,3.14887,2.88011,2.60084,2.30831,2.08252,1.940339,1.867235,1.784214,1.707064,1.576849,1.500716,1.401899,1.340589,1.301666,1.341991
China,ChinaCst,11,78,MiscCrop_RFD,33.1692,30.3641,27.0082,24.6467,20.7508,18.79429,16.79971,14.57688,13.14351,12.1195,11.55225,11.17314,10.62669,9.70652,9.20482,8.58291,8.19431,7.85719,8.01288
China,ChinaCst,11,78,OilCrop_IRR,4.07264,3.85094,3.72111,3.64451,3.47307,3.28412,3.16949,2.98673,2.74654,2.66514,2.64591,2.60245,2.52917,2.4727,2.43434,2.27052,2.22928,2.14299,2.19669
China,ChinaCst,11,78,OilCrop_RFD,10.28328,9.84047,9.45819,9.19683,8.64654,8.52761,8.49938,8.14184,7.77682,7.46855,7.39781,7.35395,7.05387,6.84451,6.72315,6.25896,6.12205,5.78183,5.914
China,ChinaCst,11,78,OtherArableLand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,ChinaCst,11,78,OtherGrain_IRR,0.420828,0.393119,0.372161,0.369924,0.327074,0.291626,0.264978,0.230388,0.214025,0.207529,0.216517,0.224436,0.223427,0.216416,0.212615,0.2007619,0.1955819,0.1885834,0.1871246
China,ChinaCst,11,78,OtherGrain_RFD,0.78536,0.727682,0.684641,0.668204,0.579971,0.533568,0.495248,0.43352,0.408301,0.391907,0.400796,0.412435,0.407179,0.389136,0.378137,0.357988,0.348087,0.335487,0.326635
China,ChinaCst,11,78,PalmFruit_IRR,0.001862802,0.001763721,0.001584899,0.001543852,0.001375995,0.001178015,0.001008759,0.000857292,0.000748448,0.000736138,0.000744375,0.000741956,0.000745952,0.000728545,0.000737161,0.000726245,0.000713498,0.000711932,0.000764171
China,ChinaCst,11,78,PalmFruit_RFD,0.0367082,0.0365849,0.0338631,0.0339416,0.0307635,0.0269461,0.0235495,0.02013974,0.01804868,0.01754956,0.01757227,0.0177163,0.01769512,0.01705634,0.01718127,0.01686737,0.0165204,0.01625747,0.01727826
China,ChinaCst,11,78,Pasture,6.45724,5.3054,4.29552,3.53416,3.04134,2.66717,2.40021,2.19435,2.01611,1.88062,1.7433,1.6132,1.49458,1.38996,1.28146,1.17813,1.07558,0.976716,0.872925
China,ChinaCst,11,78,Rice_IRR,28.7786,27.1823,24.6727,23.3247,21.5247,20.6988,19.16506,17.47854,16.15591,15.23433,15.22704,14.30996,14.07061,13.16425,12.67321,11.83361,11.48272,10.95647,10.78113
China,ChinaCst,11,78,Rice_RFD,2.3596,2.27159,2.06232,1.959992,1.828247,1.730935,1.603683,1.441873,1.326688,1.245095,1.230904,1.161813,1.135211,1.057009,1.02137,0.960261,0.935411,0.889093,0.876633
China,ChinaCst,11,78,RockIceDesert,0.796111,0.796111,0.796111,0.796111,0.796111,0.796111,0.796111,0.796111,0.796111,0.796111,0.796111,0.796111,0.796111,0.796111,0.796111,0.796111,0.796111,0.796111,0.796111
China,ChinaCst,11,78,Root_Tuber_IRR,0.71215,0.713134,0.702676,0.707947,0.658488,0.617873,0.584186,0.536208,0.495491,0.46674,0.459097,0.450916,0.439098,0.411689,0.400173,0.385704,0.379523,0.37568,0.393012
China,ChinaCst,11,78,Root_Tuber_RFD,5.08544,5.21276,5.15954,5.21866,4.81862,4.55774,4.33542,3.95266,3.70662,3.44981,3.35754,3.33685,3.22647,2.98462,2.88694,2.77276,2.72043,2.65487,2.74678
China,ChinaCst,11,78,Shrubland,0.51531,0.526079,0.535393,0.538448,0.549468,0.547428,0.5462,0.550194,0.552342,0.554926,0.553932,0.55467,0.557759,0.564397,0.568696,0.577552,0.584524,0.594567,0.60153
China,ChinaCst,11,78,SugarCrop_IRR,0.253468,0.207029,0.188489,0.1748073,0.163114,0.1602,0.1636595,0.1536913,0.1492976,0.1518399,0.1492034,0.1528109,0.1524006,0.15247,0.150563,0.1453605,0.1475361,0.1497714,0.1464158
China,ChinaCst,11,78,SugarCrop_RFD,0.22112,0.1783057,0.1569909,0.1445891,0.1311152,0.1269007,0.1308693,0.1222401,0.1164908,0.1190158,0.1196332,0.1216098,0.1187739,0.1198565,0.1209038,0.115915,0.1169229,0.1191359,0.1184901
China,ChinaCst,11,78,UnmanagedForest,193.686,198.383,202.993,205.188,210.589,211.315,212.15,214.687,216.285,217.752,217.746,218.317,219.559,222.063,223.59,226.632,228.788,231.8,233.435
China,ChinaCst,11,78,UnmanagedPasture,62.8688,64.3028,65.5478,66.1049,67.3347,67.2696,67.2452,67.7004,67.9688,68.2637,68.217,68.3335,68.6707,69.3407,69.7882,70.6649,71.3602,72.341,73.0311
China,ChinaCst,11,78,UrbanLand,9.61723,9.61723,9.61723,9.61723,9.61723,9.61723,9.61723,9.61723,9.61723,9.61723,9.61723,9.61723,9.61723,9.61723,9.61723,9.61723,9.61723,9.61723,9.61723
China,ChinaCst,11,78,Wheat_IRR,11.93634,11.08676,10.24051,9.87396,8.34868,7.76446,7.48941,7.11428,7.0171,6.69646,6.82285,6.82508,6.64792,6.22927,6.0086,5.59072,5.28757,4.99982,5.10732
China,ChinaCst,11,78,Wheat_RFD,5.92608,6.11955,6.2252,6.38227,5.69289,5.61823,5.64729,5.5036,5.63881,5.29822,5.23556,5.19829,5.03306,4.61792,4.36506,4.07121,3.83749,3.61575,3.58664
China,ChinaCst,11,78,biomass_grass_IRR,0,0,0.01871695,0.0439899,0.0811815,0.1295392,0.1760879,0.2132,0.243512,0.261023,0.281766,0.294792,0.305648,0.313314,0.321291,0.31905,0.315331,0.301711,0.28635
China,ChinaCst,11,78,biomass_grass_RFD,0,0,0.0787373,0.1820414,0.327372,0.53682,0.74673,0.908243,1.066353,1.128544,1.204388,1.280779,1.313225,1.328319,1.353544,1.338606,1.318816,1.24236,1.165054
China,ChinaCst,11,78,biomass_tree_IRR,0,0,0.1884449,0.446388,0.857081,1.374932,1.809004,2.18891,2.5241,2.73002,2.94681,3.11214,3.2607,3.40459,3.52272,3.57297,3.57093,3.47187,3.28629
China,ChinaCst,11,78,biomass_tree_RFD,0,0,0.792783,1.847455,3.45683,5.69866,7.67242,9.32608,11.05323,11.80415,12.59748,13.5219,14.01109,14.43643,14.84352,14.99402,14.9382,14.30054,13.37564
China,GangesR,11,110,Corn_IRR,0.01631142,0.01395153,0.01354182,0.01257966,0.01029083,0.00891977,0.00901541,0.00911048,0.00842279,0.00795033,0.00811473,0.00780394,0.00695,0.00726038,0.00727603,0.00727963,0.00682964,0.00748462,0.00858087
China,GangesR,11,110,Corn_RFD,1.60E-06,1.43E-06,1.41E-06,1.34E-06,1.12E-06,9.94E-07,1.02E-06,1.04E-06,9.84E-07,9.27E-07,9.53E-07,9.16E-07,8.30E-07,8.65E-07,8.70E-07,8.71E-07,8.22E-07,8.93E-07,1.01E-06
China,GangesR,11,110,FiberCrop_IRR,0.0057094,0.00514106,0.00516097,0.00468362,0.00427121,0.00394613,0.00382715,0.00353105,0.00315103,0.00326383,0.00319422,0.00323546,0.0030336,0.00296424,0.00280421,0.00279273,0.00265779,0.00251357,0.0023975
China,GangesR,11,110,FiberCrop_RFD,0.000477,0.000443235,0.000469461,0.000439766,0.000415186,0.000394274,0.000395803,0.000374108,0.000344681,0.000359388,0.000346718,0.000358651,0.000336068,0.000332482,0.000310516,0.0003135,0.000301273,0.000281192,0.000269098
China,GangesR,11,110,FodderGrass_IRR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,GangesR,11,110,FodderGrass_RFD,0.033966,0.0267628,0.0212427,0.01703176,0.01421452,0.01238626,0.01130688,0.0103941,0.00952994,0.00879656,0.00801668,0.00734639,0.0065969,0.00600033,0.00536621,0.00482348,0.00424416,0.00366666,0.00312243
China,GangesR,11,110,Forest,0.215452,0.229523,0.244308,0.256459,0.267234,0.278509,0.287753,0.294231,0.29699,0.30025,0.30177,0.300993,0.299122,0.295228,0.290447,0.283167,0.274914,0.265322,0.254418
China,GangesR,11,110,Grassland,10.8637,11.0125,11.0887,11.1621,11.205,11.2142,11.1783,11.1523,11.1578,11.1447,11.1585,11.1566,11.1874,11.1859,11.2032,11.1974,11.2134,11.2388,11.253
China,GangesR,11,110,MiscCrop_IRR,0.170753,0.1656148,0.1753214,0.1631557,0.1495919,0.1367468,0.1303917,0.1189171,0.102076,0.0968461,0.0874602,0.0822388,0.0723071,0.0666588,0.0606546,0.0595719,0.0584348,0.0605568,0.072997
China,GangesR,11,110,MiscCrop_RFD,0.602962,0.560361,0.584435,0.527111,0.47207,0.417054,0.387813,0.343028,0.289026,0.276835,0.247904,0.239056,0.211569,0.1983485,0.1789101,0.1779908,0.1756134,0.1793488,0.215054
China,GangesR,11,110,OilCrop_IRR,0.0952558,0.0923205,0.1019587,0.1031483,0.1049278,0.1040879,0.112156,0.1150791,0.1077765,0.1080267,0.1043492,0.1036947,0.0965094,0.0966106,0.0959558,0.0937059,0.0929059,0.0922781,0.0960951
China,GangesR,11,110,OilCrop_RFD,0.208002,0.20605,0.233351,0.241656,0.246327,0.256467,0.293162,0.315377,0.309625,0.308104,0.299078,0.304624,0.279645,0.287164,0.283339,0.276877,0.277664,0.271052,0.285439
China,GangesR,11,110,OtherArableLand,1.01606,1.01205,1.03842,1.04633,1.0556,1.0715,1.10438,1.12826,1.13518,1.14836,1.14922,1.15708,1.15008,1.1574,1.15637,1.16578,1.16554,1.16137,1.16239
China,GangesR,11,110,OtherGrain_IRR,0.1145728,0.1133634,0.1273514,0.1341166,0.1205501,0.0972054,0.0904423,0.0817433,0.0696105,0.0656341,0.0695578,0.0671913,0.0604513,0.0616865,0.0603198,0.0602914,0.0567991,0.0604532,0.0655982
China,GangesR,11,110,OtherGrain_RFD,0.1252712,0.1186627,0.1256056,0.1261788,0.1088119,0.0912295,0.0874559,0.081122,0.0719054,0.0674832,0.0718189,0.0693773,0.0633698,0.0643947,0.0627736,0.0628052,0.0594549,0.0627389,0.0677397
China,GangesR,11,110,PalmFruit_IRR,0.0003556,0.000327514,0.000329262,0.000310671,0.000286893,0.000250478,0.000231112,0.000207226,0.000177993,0.000184785,0.000181518,0.000185683,0.000177961,0.000180521,0.000177841,0.000187263,0.00018548,0.000185951,0.000200449
China,GangesR,11,110,PalmFruit_RFD,0.001562402,0.00148415,0.001567736,0.001520802,0.001448034,0.001276754,0.001197593,0.001081423,0.000942105,0.000983682,0.000952723,0.000993574,0.000951708,0.000977473,0.000952633,0.001018086,0.001020567,0.001012329,0.001099232
China,GangesR,11,110,Pasture,21.1899,17.3326,13.9665,11.5172,9.80126,8.64232,7.79831,7.09577,6.50833,6.05301,5.62527,5.2043,4.80806,4.43411,4.06867,3.69864,3.34915,3.00542,2.66473
China,GangesR,11,110,Rice_IRR,0.0073236,0.00685539,0.0071086,0.00647614,0.00612625,0.00603543,0.00622922,0.00597219,0.00564106,0.00558714,0.00533527,0.00544071,0.0049502,0.00485151,0.00451039,0.00459968,0.00446066,0.00414618,0.00411663
China,GangesR,11,110,Rice_RFD,1.80E-06,1.71E-06,1.82E-06,1.68E-06,1.62E-06,1.59E-06,1.63E-06,1.55E-06,1.46E-06,1.46E-06,1.38E-06,1.41E-06,1.31E-06,1.28E-06,1.19E-06,1.17E-06,1.13E-06,1.06E-06,1.05E-06
China,GangesR,11,110,RockIceDesert,10.1255,10.1255,10.1255,10.1255,10.1255,10.1255,10.1255,10.1255,10.1255,10.1255,10.1255,10.1255,10.1255,10.1255,10.1255,10.1255,10.1255,10.1255,10.1255
China,GangesR,11,110,Root_Tuber_IRR,0.0105568,0.010398,0.01144353,0.01124841,0.01088662,0.010602,0.01097081,0.01080914,0.00994902,0.00985244,0.00942466,0.00941835,0.00870225,0.00841776,0.00799392,0.00820965,0.00813383,0.00813615,0.00856259
China,GangesR,11,110,Root_Tuber_RFD,0.006051,0.00631039,0.0074649,0.00766757,0.00774756,0.00781426,0.00842837,0.00855682,0.00817368,0.00814441,0.00767593,0.00783868,0.00723837,0.00709144,0.00664647,0.00692586,0.00693441,0.00685126,0.00725072
China,GangesR,11,110,Shrubland,2.36919,2.40163,2.41825,2.43427,2.44363,2.44564,2.4378,2.43213,2.43333,2.43047,2.43348,2.43306,2.43979,2.43946,2.44324,2.44197,2.44546,2.45099,2.4541
China,GangesR,11,110,SugarCrop_IRR,1.18E-05,9.31E-06,8.95E-06,8.43E-06,7.11E-06,6.53E-06,7.06E-06,7.26E-06,7.11E-06,6.82E-06,7.13E-06,7.12E-06,6.44E-06,6.78E-06,6.70E-06,6.63E-06,6.24E-06,6.85E-06,7.44E-06
China,GangesR,11,110,SugarCrop_RFD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,GangesR,11,110,Tundra,64.0611,64.0611,64.0611,64.0611,64.0611,64.0611,64.0611,64.0611,64.0611,64.0611,64.0611,64.0611,64.0611,64.0611,64.0611,64.0611,64.0611,64.0611,64.0611
